DATE,er,cpi_usa,cpi_can,y,cpi_usa_diff,cpi_can_diff,prices_usa,prices_can,can/usa,can/usa_gt,x
2012-02-01,0.996745,96.05344000000001,95.75981,0.00297227272727274,0.4210600000000113,0.3950499999999977,67,41,0.9969430558655681,0.6119402985074627,0.00019805586556809196
2012-03-01,0.9937727272727273,96.78293000000001,96.15486,0.0009489177489178102,0.7294899999999984,0.3950499999999977,68,44,0.9935105291811273,0.6470588235294118,-0.00026219809159999663
2012-04-01,0.9928238095238094,97.07531999999999,96.54991,-0.016908008658008566,0.2923899999999833,0.3950499999999977,63,47,0.9945876047588615,0.746031746031746,0.0017637952350521013
2012-05-01,1.009731818181818,96.9614,96.4709,-0.018268181818182017,-0.11391999999999314,-0.0790099999999967,64,43,0.9949412859137761,0.671875,-0.014790532268041945
2012-06-01,1.028,96.81921,96.07585,0.013800000000000034,-0.14218999999999937,-0.3950499999999977,70,46,0.9923221848226195,0.6571428571428571,-0.035677815177380556
2012-07-01,1.0142,96.66141999999999,95.99684,0.021817391304348233,-0.15779000000000565,-0.0790099999999967,69,47,0.9931246613178247,0.6811594202898551,-0.02107533868217526
2012-08-01,0.9923826086956518,97.19936,96.23387,0.01408260869565181,0.5379400000000061,0.23702999999999008,62,44,0.9900669099055796,0.7096774193548387,-0.002315698790072207
2012-09-01,0.9783,97.63308,96.39189,-0.008854545454545448,0.4337200000000081,0.1580200000000076,61,46,0.987287198150463,0.7540983606557377,0.008987198150463005
2012-10-01,0.9871545454545454,97.59510999999999,96.54991,-0.009815454545454627,-0.0379700000000156,0.1580199999999934,63,45,0.9892904470316187,0.7142857142857143,0.002135901577073329
2012-11-01,0.99697,97.1327,96.31288,0.00714999999999999,-0.46240999999999133,-0.23702999999999008,58,42,0.9915597939725758,0.7241379310344828,-0.005410206027424258
2012-12-01,0.98982,96.87111,95.75981,-0.0022371428571427154,-0.2615899999999982,-0.5530700000000053,57,39,0.9885280554749502,0.6842105263157895,-0.0012919445250498818
2013-01-01,0.9920571428571427,97.15759,95.83882,-0.017727067669172758,0.2864799999999974,0.0790099999999967,56,41,0.9864264850538182,0.7321428571428571,-0.005630657803324501
2013-02-01,1.0097842105263155,97.95331,96.94495,-0.014639598997493897,0.7957200000000029,1.1061300000000074,58,40,0.9897057077499475,0.6896551724137931,-0.020078502776368023
2013-03-01,1.0244238095238094,98.20940999999999,97.10297,0.005751082251082229,0.25609999999998934,0.1580199999999934,59,41,0.9887338697992383,0.6949152542372882,-0.03568993972457113
2013-04-01,1.0186727272727272,98.10731,96.94495,-0.0008863636363636296,-0.10209999999999297,-0.1580199999999934,59,44,0.9881521570614872,0.7457627118644068,-0.030520570211239995
2013-05-01,1.0195590909090908,98.28198,97.18198000000001,-0.01184090909090929,0.1746700000000061,0.2370300000000043,60,46,0.9888077142930983,0.7666666666666667,-0.030751376615992476
2013-06-01,1.0314,98.51783,97.18198000000001,-0.008813636363636412,0.23584999999999923,0.0,65,44,0.9864405255373571,0.676923076923077,-0.044959474462643034
2013-07-01,1.0402136363636365,98.55664,97.26099,-0.0005045454545453687,0.03880999999999801,0.0790099999999967,63,49,0.9868537523194785,0.7777777777777778,-0.053359884044158035
2013-08-01,1.0407181818181819,98.6752,97.26099,0.00648318181818186,0.11856000000000222,0.0,59,47,0.9856680300622649,0.7966101694915254,-0.05505015175591699
